Server_ID,Timestamp,Server_Type,Operating_System,CPU_Usage,Memory_Usage,Disk_Usage,Disk_IO,Network_In_Mbps,Network_Out_Mbps,Network_Latency_ms,Response_Time_ms,Active_Connections,Request_Count,Error_Count,Process_Count,Uptime_Hours,Temperature_C,Day_of_Week,Hour,Performance_Issue
SRV-060,06-01-2026 15:00,Web,Windows Server,93.59,80.42,49.23,78.01,2142.0,1468.08,24.74,357.16,870,10401,16,320,474.35,67.08,Tuesday,15,0
SRV-029,06-01-2026 15:30,Web,Linux,80.33,73.37,68.32,86.08,1904.34,1601.28,24.05,328.72,1168,10348,3,291,786.13,63.07,Tuesday,15,0
SRV-062,06-01-2026 21:00,Database,Windows Server,58.24,64.05,62.25,70.88,1423.36,970.48,20.05,286.17,530,7488,14,181,634.61,53.98,Tuesday,21,0
SRV-006,06-01-2026 22:00,API,Windows Server,72.41,49.3,64.39,48.02,1370.58,1025.84,30.04,328.22,839,7137,11,284,2192.0,58.87,Tuesday,22,0
SRV-018,06-01-2026 22:30,Web,Windows Server,68.88,53.56,45.16,78.86,1316.88,1016.19,21.25,298.06,556,7101,6,240,615.5,64.17,Tuesday,22,0
SRV-043,06-01-2026 23:00,Application,Windows Server,87.77,58.34,48.03,60.56,1399.51,1012.62,21.85,288.73,650,6812,11,327,671.65,56.375,Tuesday,23,0
SRV-039,07-01-2026 00:00,Web,Windows Server,77.35,59.89,50.27,66.13,1349.93,999.95,28.95,338.91,819,7070,13,283,815.99,62.24,Wednesday,0,0
SRV-047,07-01-2026 01:00,Database,Linux,89.55,65.77,64.03,72.52,1326.2,1098.03,26.46,304.0,839,7459,13,369,705.37,58.35,Wednesday,1,0
SRV-092,07-01-2026 02:00,Application,Linux,76.99,57.4,57.5,77.61,1215.78,1026.23,21.1,293.78,720,6697,9,285,948.24,53.82,Wednesday,2,0
SRV-014,07-01-2026 02:00,File,Linux,71.39,60.89,69.96,63.64,1162.84,872.19,17.24,315.61,731,5968,12,233,381.43,56.61,Wednesday,2,0
SRV-017,07-01-2026 03:00,Application,Windows Server,76.37,55.98,70.68,44.29,1328.01,914.27,16.29,280.57,410,6878,5,299,686.45,58.01,Wednesday,3,0
SRV-045,07-01-2026 03:00,File,Linux,77.16,75.98,58.98,53.72,1049.15,882.56,21.02,285.94,548,5855,7,308,471.04,53.15,Wednesday,3,0
SRV-056,07-01-2026 05:00,File,Windows Server,60.01,42.8,59.52,56.2,1139.63,808.69,14.43,263.06,546,5824,12,256,601.2,52.69,Wednesday,5,0
SRV-020,07-01-2026 05:30,Application,Linux,60.02,44.71,38.33,63.32,1317.37,956.79,18.74,287.94,446,6754,10,229,728.17,48.89,Wednesday,5,0
SRV-027,07-01-2026 05:30,Database,Linux,54.37,71.62,40.7,50.0,1459.1,1068.76,30.64,346.46,894,7333,7,239,484.0,46.98,Wednesday,5,0
SRV-089,07-01-2026 07:00,Web,Windows Server,63.41,33.3,84.36,31.47,1321.26,989.33,20.85,308.65,602,7096,17,266,618.52,48.95,Wednesday,7,0
SRV-051,07-01-2026 07:30,Web,Windows Server,88.77,64.18,51.91,48.95,1387.71,1063.92,20.64,261.61,385,7067,12,347,686.18,57.79,Wednesday,7,0
SRV-097,07-01-2026 08:00,Database,Linux,59.65,48.17,41.28,77.88,1489.48,1207.94,27.93,287.59,569,7580,5,219,609.57,51.57,Wednesday,8,0
SRV-017,07-01-2026 08:00,Application,Windows Server,62.94,68.33,46.76,80.89,1301.17,973.45,23.63,292.42,653,6878,9,321,1136.91,51.97,Wednesday,8,0
SRV-016,07-01-2026 12:00,Web,Windows Server,64.17,91.18,83.12,93.72,1979.54,1482.78,17.89,343.87,983,10201,3,315,438.51,54.86,Wednesday,12,0
SRV-023,07-01-2026 13:00,API,Linux,79.04,76.5,39.58,82.33,2188.1,1606.48,31.18,282.51,1120,10728,9,297,683.26,60.99,Wednesday,13,0
SRV-077,07-01-2026 13:00,Web,Linux,67.72,67.66,59.2,91.22,2067.09,1612.35,27.27,378.84,1011,10444,14,237,425.12,55.57,Wednesday,13,0
SRV-090,07-01-2026 13:00,Application,Linux,84.74,55.82,72.55,75.15,2003.12,1395.86,33.66,348.09,1022,10005,13,313,818.7,62.18,Wednesday,13,0
SRV-003,07-01-2026 13:30,API,Linux,80.6,81.34,55.59,84.1,2043.09,1488.85,20.61,354.14,968,10708,9,296,787.91,57.87,Wednesday,13,0
SRV-020,07-01-2026 14:00,Application,Linux,90.46,85.31,69.57,74.5,1985.54,1487.0,35.69,392.33,1078,10059,15,330,386.76,60.04,Wednesday,14,0
SRV-041,07-01-2026 16:00,Database,Linux,75.42,92.35,42.4,74.76,2190.58,1662.18,31.82,356.24,914,10900,19,290,684.04,52.6,Wednesday,16,0
SRV-033,07-01-2026 16:00,Database,Linux,90.94,87.87,66.55,80.38,2249.19,1691.11,31.51,379.32,1032,11254,12,301,484.86,61.19,Wednesday,16,0
SRV-098,07-01-2026 17:00,Web,Windows Server,84.14,80.1,51.85,91.33,1939.52,1482.25,21.86,391.31,822,10223,14,345,1260.81,68.6,Wednesday,17,0
SRV-054,07-01-2026 17:00,Application,Linux,58.64,68.89,42.67,68.44,2032.12,1481.3,34.35,277.66,1159,10143,14,308,996.47,55.16,Wednesday,17,0
SRV-011,07-01-2026 17:30,Database,Linux,75.51,91.53,55.23,78.37,2159.12,1580.21,28.87,359.95,884,11100,9,315,347.23,58.35,Wednesday,17,0
SRV-069,07-01-2026 18:00,Web,Linux,82.02,79.92,33.86,78.74,1962.69,1438.11,23.97,358.38,1150,10320,12,261,1061.76,61.98,Wednesday,18,0
SRV-055,07-01-2026 21:00,Application,Linux,58.21,71.7,57.64,37.79,1357.04,1056.7,27.11,291.72,607,6846,19,253,417.33,44.37,Wednesday,21,0
SRV-007,07-01-2026 21:30,File,Linux,64.52,68.68,62.66,55.69,1193.71,788.66,17.25,291.57,503,5816,12,273,1423.42,53.44,Wednesday,21,0
SRV-056,07-01-2026 22:00,File,Windows Server,67.95,58.4,51.45,54.29,1255.32,882.62,19.28,336.87,785,5832,6,316,706.84,57.35,Wednesday,22,0
SRV-083,07-01-2026 23:00,File,Linux,40.98,50.79,80.24,39.46,1218.41,864.11,15.37,192.69,410,5995,6,199,461.72,46.38,Wednesday,23,0
SRV-001,07-01-2026 23:30,File,Windows Server,61.8,72.5,41.53,55.91,1276.69,875.61,23.2,297.62,604,5847,5,226,887.54,58.99,Wednesday,23,0
SRV-026,07-01-2026 23:30,Web,Linux,40.26,83.94,49.87,46.23,1356.47,949.78,11.27,294.33,666,7020,11,231,744.96,43.01,Wednesday,23,0
SRV-086,08-01-2026 00:00,Web,Windows Server,73.33,71.54,49.38,58.73,1397.19,1028.58,30.22,325.29,614,7086,14,312,1412.26,58.38,Thursday,0,0
SRV-045,08-01-2026 01:00,File,Linux,76.83,51.95,45.52,37.41,1222.54,824.44,22.62,351.08,568,5913,11,266,667.38,53.72,Thursday,1,0
SRV-081,08-01-2026 01:00,Application,Windows Server,85.24,64.64,49.82,61.41,1391.83,1016.54,20.16,321.72,502,6853,10,302,453.89,57.15,Thursday,1,0
SRV-005,08-01-2026 02:30,Web,Windows Server,77.79,63.43,55.29,69.69,1367.08,1129.61,27.37,319.9,561,7143,11,280,1253.15,57.68,Thursday,2,0
SRV-050,08-01-2026 03:30,Web,Linux,57.02,48.53,46.72,67.96,1388.15,1034.34,21.16,270.06,673,6939,10,255,356.02,53.11,Thursday,3,0
SRV-029,08-01-2026 03:30,Web,Linux,58.22,75.8,57.49,54.52,1401.59,1100.91,25.68,296.94,546,7033,11,263,950.5,51.81,Thursday,3,0
SRV-021,08-01-2026 05:00,File,Linux,69.13,52.97,65.5,46.22,1194.73,877.76,18.92,326.75,526,6051,10,293,555.28,62.64,Thursday,5,0
SRV-060,08-01-2026 05:30,Web,Windows Server,41.96,48.45,70.05,46.63,1326.15,1093.01,25.94,192.02,660,6961,5,221,646.73,44.96,Thursday,5,0
SRV-037,08-01-2026 05:30,Web,Windows Server,81.96,57.59,54.91,50.08,1406.6,1018.79,29.29,346.47,746,7072,8,346,723.9,55.22,Thursday,5,0
SRV-040,08-01-2026 06:30,Application,Linux,73.9,74.51,74.33,60.49,1355.18,1041.34,21.24,322.98,667,6941,19,233,427.17,58.79,Thursday,6,0
SRV-037,08-01-2026 07:30,Web,Windows Server,53.21,69.67,31.04,25.72,1183.41,1008.54,13.87,221.92,837,7090,10,252,964.14,48.63,Thursday,7,0
SRV-018,08-01-2026 07:30,Web,Windows Server,70.4,58.76,57.8,43.35,1316.0,1009.05,25.01,310.39,748,6929,9,233,454.78,56.42,Thursday,7,0
SRV-032,08-01-2026 08:00,API,Windows Server,67.96,57.06,34.9,65.24,1363.37,1110.74,26.85,299.15,873,7183,3,289,1182.47,64.92,Thursday,8,0
SRV-076,08-01-2026 09:00,Web,Linux,74.97,85.84,45.86,92.48,2042.65,1605.85,23.97,338.66,885,10252,8,330,979.8,61.43,Thursday,9,0
SRV-023,08-01-2026 09:30,API,Linux,79.57,56.1,46.69,68.83,2144.4,1554.81,29.01,255.82,1051,10750,11,369,690.86,60.91,Thursday,9,0
SRV-016,08-01-2026 09:30,Web,Windows Server,98.6,80.57,52.26,72.84,1929.41,1552.74,37.38,365.84,1028,10331,13,254,517.69,60.6,Thursday,9,0
SRV-096,08-01-2026 11:30,Application,Linux,76.42,92.3,52.62,80.88,1817.92,1382.85,26.98,312.83,746,9759,11,259,790.0,61.5,Thursday,11,0
SRV-073,08-01-2026 12:30,API,Linux,64.48,69.38,65.07,49.33,2100.16,1542.52,23.82,299.2,1009,10605,8,247,932.09,59.03,Thursday,12,0
SRV-021,08-01-2026 13:00,File,Linux,67.39,59.9,50.43,80.01,1578.64,1183.24,25.69,317.24,881,8145,11,284,292.18,56.13,Thursday,13,0
SRV-043,08-01-2026 13:30,Application,Windows Server,78.01,78.01,62.26,71.95,1989.46,1490.43,24.48,349.21,1036,9988,15,273,534.74,58.93,Thursday,13,0
SRV-053,08-01-2026 14:30,File,Linux,63.1,53.21,57.21,54.58,1652.9,1258.44,20.84,243.04,600,8273,6,209,453.75,55.99,Thursday,14,0
SRV-064,08-01-2026 15:00,File,Linux,71.37,71.64,61.58,51.72,1641.71,1160.49,29.07,306.23,552,8320,11,280,779.87,55.96,Thursday,15,0
SRV-075,08-01-2026 18:30,Web,Linux,66.33,52.89,57.58,61.12,1376.9,963.99,31.65,317.56,609,7069,10,284,435.5,55.46,Thursday,18,0
SRV-047,08-01-2026 18:30,Database,Linux,76.31,62.22,56.03,43.34,1356.5,1145.79,17.28,316.09,533,7291,4,333,1274.51,59.44,Thursday,18,0
SRV-038,08-01-2026 18:30,Database,Linux,80.45,48.56,51.74,82.08,1421.46,1126.65,33.6,368.22,744,7317,14,241,636.98,61.88,Thursday,18,0
SRV-028,08-01-2026 22:30,Web,Linux,68.88,56.49,68.42,48.71,1380.67,990.62,24.39,263.8,606,6999,9,261,264.51,58.5,Thursday,22,0
SRV-060,09-01-2026 00:00,Web,Windows Server,79.5,59.94,50.17,60.67,1307.11,1118.68,33.15,319.02,771,7078,7,279,738.67,63.58,Friday,0,0
SRV-059,09-01-2026 00:30,Web,Windows Server,58.88,71.49,66.69,42.96,1370.22,1101.07,23.6,268.1,772,7046,6,241,466.15,48.72,Friday,0,0
SRV-085,09-01-2026 03:00,Web,Windows Server,63.77,58.52,71.65,57.19,1290.02,1047.59,36.83,272.88,698,7054,6,316,578.81,56.04,Friday,3,0
SRV-048,09-01-2026 03:00,Web,Linux,72.14,53.11,28.42,48.56,1341.71,998.85,24.5,277.01,611,7086,10,282,515.13,50.44,Friday,3,0
SRV-081,09-01-2026 05:00,Application,Windows Server,58.78,62.32,56.0,62.15,1257.81,1015.08,31.58,364.41,423,6841,13,306,710.41,56.19,Friday,5,0
SRV-094,09-01-2026 06:00,Database,Windows Server,45.68,39.99,75.14,47.62,1452.9,1109.16,15.2,194.11,660,7538,4,183,609.68,45.85,Friday,6,0
SRV-048,09-01-2026 08:00,Web,Linux,71.13,53.53,23.58,73.13,1357.4,1079.99,23.49,251.95,699,6947,11,287,1319.96,57.46,Friday,8,0
SRV-078,09-01-2026 08:30,Application,Windows Server,59.05,50.59,76.15,46.4,1367.92,980.57,27.07,274.25,986,6947,9,198,480.92,53.96,Friday,8,0
SRV-070,09-01-2026 09:30,Database,Windows Server,69.29,81.28,50.72,77.41,2122.3,1651.3,32.77,349.68,1145,10966,14,262,922.96,59.17,Friday,9,0
SRV-012,09-01-2026 09:30,API,Linux,70.3,97.04,84.83,79.34,1879.42,1509.79,25.55,357.25,919,10690,15,292,227.66,61.65,Friday,9,0
SRV-097,09-01-2026 10:00,Database,Linux,88.68,72.25,87.28,86.09,2128.84,1623.08,35.31,387.77,916,11079,19,260,292.67,62.84,Friday,10,0
SRV-048,09-01-2026 11:30,Web,Linux,93.23,80.98,59.67,71.67,2007.41,1381.07,36.53,333.17,817,10306,18,341,846.75,60.87,Friday,11,0
SRV-062,09-01-2026 12:00,Database,Windows Server,63.36,85.73,24.95,68.51,2204.43,1632.91,27.06,319.53,1103,11036,7,237,323.95,52.48,Friday,12,0
SRV-077,09-01-2026 13:00,Web,Linux,66.46,74.7,71.06,67.4,2031.55,1505.84,29.18,302.55,966,10225,10,219,284.63,54.36,Friday,13,0
SRV-066,09-01-2026 13:30,Application,Linux,73.98,67.18,57.34,75.84,1871.24,1396.25,21.81,299.76,892,10063,11,255,1081.63,61.18,Friday,13,0
SRV-015,09-01-2026 13:30,Database,Linux,83.32,91.5,54.17,94.88,2030.54,1728.24,24.79,374.06,1197,10997,15,377,1461.33,61.88,Friday,13,0
SRV-028,09-01-2026 14:00,Web,Linux,84.57,81.09,49.29,97.01,1996.48,1574.14,33.08,309.59,1041,10358,13,301,1216.64,63.14,Friday,14,0
SRV-051,09-01-2026 18:30,Web,Windows Server,57.48,57.25,44.67,58.32,1423.45,1136.47,18.12,269.0,711,7064,5,276,967.24,51.25,Friday,18,0
SRV-029,09-01-2026 19:00,Web,Linux,61.52,60.82,40.34,50.91,1398.19,969.25,14.46,240.2,550,7022,8,238,180.48,45.95,Friday,19,0
SRV-006,09-01-2026 19:00,API,Windows Server,63.43,70.79,36.25,53.4,1351.85,1061.6,23.9,319.35,708,7191,9,315,365.61,56.46,Friday,19,0
SRV-057,09-01-2026 19:30,Database,Linux,60.44,79.87,75.94,61.76,1440.74,1052.9,25.39,317.05,1000,7329,10,285,558.53,68.6,Friday,19,0
SRV-060,09-01-2026 20:00,Web,Windows Server,76.44,57.89,45.17,55.9,1430.43,994.29,22.43,262.29,530,7046,5,237,403.02,59.17,Friday,20,0
SRV-098,09-01-2026 20:30,Web,Windows Server,71.99,68.21,68.68,68.6,1311.63,1070.09,19.1,406.7,615,7021,10,238,199.55,64.31,Friday,20,0
SRV-033,09-01-2026 23:00,Database,Linux,55.07,54.27,32.71,50.39,1402.36,1002.78,19.74,255.23,796,7296,7,239,515.17,48.69,Friday,23,0
SRV-035,10-01-2026 00:00,Database,Linux,59.23,52.88,77.78,58.9,1116.21,938.74,22.34,259.08,655,6022,10,299,568.72,49.1,Saturday,0,0
SRV-009,10-01-2026 00:30,Web,Linux,53.96,42.57,48.65,43.1,1202.47,790.79,27.26,194.16,525,5849,15,242,602.33,48.73,Saturday,0,0
SRV-053,10-01-2026 01:00,File,Linux,62.48,50.4,66.83,49.04,1044.72,788.83,24.88,260.25,509,5097,11,281,361.02,54.49,Saturday,1,0
SRV-057,10-01-2026 01:30,Database,Linux,56.01,54.71,71.48,58.96,1119.16,867.09,20.38,324.42,576,6000,11,189,1516.98,54.12,Saturday,1,0
SRV-007,10-01-2026 02:30,File,Linux,49.28,45.26,72.2,59.84,971.01,687.72,13.87,216.14,409,4969,4,261,1412.34,48.3,Saturday,2,0
SRV-098,10-01-2026 02:30,Web,Windows Server,77.07,32.76,59.88,22.19,1012.51,775.69,22.4,311.73,397,5899,8,300,475.28,59.08,Saturday,2,0
SRV-020,10-01-2026 08:00,Application,Linux,51.9,53.18,65.12,53.85,1151.17,865.99,25.89,270.7,475,5724,5,193,1444.33,53.08,Saturday,8,0
SRV-042,10-01-2026 09:00,File,Linux,79.64,66.2,58.9,69.54,1347.42,1049.89,31.6,294.23,881,6692,8,283,819.07,57.0,Saturday,9,0
SRV-076,10-01-2026 09:30,Web,Linux,67.71,77.23,61.89,78.75,1640.71,1155.59,29.83,308.91,770,7994,10,331,285.05,62.21,Saturday,9,0
SRV-018,10-01-2026 11:00,Web,Windows Server,70.44,62.1,64.61,81.91,1584.38,1141.1,21.61,267.42,931,8123,9,358,584.83,60.25,Saturday,11,0
SRV-074,10-01-2026 12:00,Web,Windows Server,79.5,54.84,59.56,72.24,1661.45,1288.59,23.69,300.28,798,8410,7,325,429.0,58.05,Saturday,12,0
SRV-014,10-01-2026 12:30,File,Linux,51.73,44.29,49.41,40.85,1296.12,1024.48,16.33,282.85,538,6639,12,218,587.75,53.13,Saturday,12,0
SRV-054,10-01-2026 14:00,Application,Linux,64.41,66.09,60.21,61.49,1572.55,1207.05,20.4,305.21,742,7909,12,260,947.11,58.61,Saturday,14,0
SRV-052,10-01-2026 15:30,Web,Windows Server,69.3,67.35,46.79,47.17,1561.56,1211.1,23.42,284.28,621,8244,13,297,799.5,61.33,Saturday,15,0
SRV-021,10-01-2026 15:30,File,Linux,69.87,57.66,76.07,70.55,1219.72,942.92,21.23,240.7,703,6628,13,294,350.61,56.63,Saturday,15,0
SRV-017,10-01-2026 15:30,Application,Windows Server,70.36,57.19,44.88,54.08,1479.44,1197.02,28.07,227.65,851,7733,9,270,350.18,53.66,Saturday,15,0
SRV-083,10-01-2026 17:30,File,Linux,68.51,63.01,52.81,45.69,1363.83,1017.28,14.8,272.57,629,6711,8,312,827.42,52.3,Saturday,17,0
SRV-033,10-01-2026 18:30,Database,Linux,54.08,65.71,50.65,50.96,1162.29,814.39,15.69,253.51,630,6121,14,294,1414.2,56.375,Saturday,18,0
SRV-066,10-01-2026 19:00,Application,Linux,55.57,71.34,57.44,57.73,1159.5,853.92,21.19,207.85,325,5688,5,217,353.73,56.85,Saturday,19,0
SRV-029,10-01-2026 19:30,Web,Linux,71.71,50.63,54.37,61.35,1151.14,814.25,29.09,346.58,701,5696,10,271,753.41,58.14,Saturday,19,0
SRV-099,10-01-2026 20:00,Web,Linux,61.92,60.1,73.76,44.02,1071.67,805.58,20.4,254.86,705,5705,3,303,447.99,49.67,Saturday,20,0
SRV-068,10-01-2026 21:30,Database,Windows Server,67.96,64.11,54.14,54.28,1111.47,968.79,24.46,331.18,654,5980,16,217,264.57,49.32,Saturday,21,0
SRV-044,10-01-2026 21:30,Database,Linux,72.59,63.4,40.32,48.06,1189.97,854.69,13.51,302.16,464,6173,11,312,583.49,62.57,Saturday,21,0
SRV-046,11-01-2026 00:30,File,Linux,51.86,56.71,54.58,33.11,907.84,776.42,22.93,280.0,456,4974,11,251,1136.06,45.47,Sunday,0,0
SRV-047,11-01-2026 00:30,Database,Linux,59.46,64.29,54.07,56.16,1203.58,837.22,21.53,237.98,404,6108,4,317,1105.12,52.36,Sunday,0,0
SRV-004,11-01-2026 01:00,Application,Windows Server,65.93,32.18,46.39,42.34,1089.27,765.36,21.3,253.47,349,5687,8,295,1120.46,58.55,Sunday,1,0
SRV-100,11-01-2026 04:00,API,Linux,67.04,72.77,55.27,40.19,1176.43,811.25,15.68,343.69,529,6122,14,291,1504.77,56.75,Sunday,4,0
SRV-072,11-01-2026 06:30,Database,Linux,41.39,69.14,50.39,37.94,1138.59,941.33,21.08,314.64,771,6119,9,227,838.57,48.11,Sunday,6,0
SRV-030,11-01-2026 07:00,Application,Linux,62.22,40.49,45.15,25.73,1071.17,807.52,15.18,259.42,503,5760,2,239,811.36,48.36,Sunday,7,0
SRV-021,11-01-2026 07:00,File,Linux,62.81,51.39,55.21,22.62,1018.14,720.61,17.67,322.62,566,5031,12,278,965.6,57.87,Sunday,7,0
SRV-064,11-01-2026 08:00,File,Linux,55.75,63.29,59.3,47.45,937.21,717.54,14.91,279.54,360,5129,8,250,1521.48,50.01,Sunday,8,0
SRV-031,11-01-2026 08:30,Application,Linux,38.35,54.79,55.24,55.6,1176.29,841.67,23.31,299.96,717,5724,7,255,521.87,46.74,Sunday,8,0
SRV-078,11-01-2026 08:30,Application,Windows Server,56.14,54.49,60.07,33.36,1094.39,824.36,27.85,281.66,508,5632,10,278,1118.67,50.56,Sunday,8,0
SRV-098,11-01-2026 09:00,Web,Windows Server,51.89,85.03,63.48,61.71,1619.97,1162.01,25.42,272.47,686,8222,10,285,765.43,56.375,Sunday,9,0
SRV-084,11-01-2026 10:00,Web,Linux,67.77,54.01,58.84,65.89,1690.35,1250.2,24.08,321.26,652,8279,11,277,839.16,55.63,Sunday,10,0
SRV-064,11-01-2026 10:30,File,Linux,73.4,59.65,50.36,60.4,1225.33,1057.91,19.47,328.82,639,6640,6,338,1059.91,59.11,Sunday,10,0
SRV-066,11-01-2026 11:00,Application,Linux,65.66,58.76,63.48,87.73,1445.2,1135.49,17.73,284.4,820,7708,5,215,552.29,57.77,Sunday,11,0
SRV-058,11-01-2026 13:30,Application,Windows Server,83.19,62.18,66.2,60.66,1527.07,1203.23,21.5,307.04,726,7969,13,291,1442.87,57.73,Sunday,13,0
SRV-078,11-01-2026 13:30,Application,Windows Server,75.08,71.51,42.35,73.2,1486.98,1172.28,22.66,336.78,884,7905,13,303,522.45,49.57,Sunday,13,0
SRV-085,11-01-2026 13:30,Web,Windows Server,55.74,44.17,66.99,62.11,1548.19,1213.01,33.1,181.95,1010,8199,6,250,769.29,50.55,Sunday,13,0
SRV-052,11-01-2026 15:00,Web,Windows Server,56.98,66.31,54.41,57.91,1555.34,1239.1,21.7,257.44,795,7917,11,241,252.62,55.53,Sunday,15,0
SRV-061,11-01-2026 15:30,Application,Linux,62.78,63.42,43.31,54.28,1582.49,1179.91,18.8,289.25,651,7995,11,277,1167.04,52.53,Sunday,15,0
SRV-060,11-01-2026 18:30,Web,Windows Server,67.13,71.57,68.49,51.75,1163.28,940.87,28.81,315.96,348,5882,8,236,211.44,56.51,Sunday,18,0
SRV-079,11-01-2026 19:30,Application,Windows Server,80.12,39.93,55.84,54.73,1098.17,888.3,27.68,328.18,814,5788,12,304,273.47,56.28,Sunday,19,0
SRV-063,11-01-2026 19:30,Application,Linux,81.27,38.68,45.33,51.78,1033.36,855.02,23.33,311.46,530,5818,10,291,682.82,57.64,Sunday,19,0
SRV-024,11-01-2026 20:00,API,Linux,78.22,40.79,50.53,75.78,1159.9,846.67,20.99,310.24,646,6001,9,279,757.96,60.18,Sunday,20,0
SRV-061,11-01-2026 20:30,Application,Linux,64.56,50.3,72.65,35.98,1128.59,808.61,25.05,242.9,419,5598,6,256,427.17,49.24,Sunday,20,0
SRV-061,11-01-2026 23:00,Application,Linux,64.81,57.83,56.87,47.66,1060.64,912.57,14.42,313.06,769,5740,6,325,276.3,54.3,Sunday,23,0
SRV-048,11-01-2026 23:30,Web,Linux,64.46,33.11,44.52,26.31,965.79,868.77,29.62,252.68,589,5795,7,204,552.21,54.4,Sunday,23,0
SRV-003,12-01-2026 00:00,API,Linux,58.53,69.25,65.41,54.36,1350.78,1066.14,23.12,303.27,833,7315,5,236,813.34,50.5,Monday,0,0
SRV-054,12-01-2026 02:00,Application,Linux,53.56,54.51,51.06,40.41,1381.52,1034.66,21.05,245.73,694,6906,12,267,608.16,55.28,Monday,2,0
SRV-065,12-01-2026 03:30,Application,Linux,55.48,72.86,39.37,42.35,1216.11,1040.61,28.51,246.71,432,6760,12,249,817.83,48.75,Monday,3,0
SRV-042,12-01-2026 03:30,File,Linux,67.98,67.0,63.38,51.67,1092.1,899.61,15.26,277.98,511,5858,7,352,1054.99,57.61,Monday,3,0
SRV-001,12-01-2026 03:30,File,Windows Server,59.88,57.89,66.85,62.51,1143.01,877.89,23.91,278.53,512,5852,11,297,1136.52,56.68,Monday,3,0
SRV-032,12-01-2026 04:30,API,Windows Server,81.36,55.46,52.18,85.01,1340.18,1004.64,30.9,416.42,777,7238,9,260,1214.61,61.33,Monday,4,0
SRV-070,12-01-2026 04:30,Database,Windows Server,60.96,81.73,50.51,81.88,1455.67,1005.7,23.45,353.13,734,7456,8,261,698.42,57.11,Monday,4,0
SRV-043,12-01-2026 05:00,Application,Windows Server,71.35,61.48,51.56,55.39,1286.38,981.68,24.49,287.95,532,6816,15,271,617.19,53.44,Monday,5,0
SRV-033,12-01-2026 07:00,Database,Linux,56.45,69.03,45.73,35.75,1391.72,1023.1,30.46,255.95,639,7387,11,233,550.55,48.68,Monday,7,0
SRV-079,12-01-2026 07:30,Application,Windows Server,60.81,59.75,70.55,70.11,1351.04,1075.32,22.11,253.65,898,6768,13,235,530.84,51.17,Monday,7,0
SRV-046,12-01-2026 08:30,File,Linux,69.12,70.28,64.16,50.52,1053.05,814.09,23.01,303.24,568,5829,11,257,511.04,52.11,Monday,8,0
SRV-050,12-01-2026 10:30,Web,Linux,78.78,80.19,56.03,83.93,2086.67,1537.95,31.97,390.89,901,10191,13,246,798.34,55.52,Monday,10,0
SRV-024,12-01-2026 12:30,API,Linux,99.0,91.66,41.79,81.34,2127.89,1519.13,26.75,360.39,1030,10748,13,363,471.47,67.25,Monday,12,0
SRV-009,12-01-2026 13:00,Web,Linux,70.98,82.0,30.43,55.62,2042.9,1599.41,27.57,253.74,921,10357,11,249,363.83,56.32,Monday,13,0
SRV-090,12-01-2026 13:30,Application,Linux,91.91,61.97,59.92,90.1,1956.65,1514.06,33.49,334.28,798,10133,9,359,494.73,66.78,Monday,13,0
SRV-093,12-01-2026 13:30,Database,Linux,67.46,81.18,63.26,83.55,2074.96,1633.2,37.11,367.73,904,11037,11,243,558.37,60.58,Monday,13,0
SRV-042,12-01-2026 14:00,File,Linux,62.94,79.09,45.32,53.76,1666.46,1298.73,23.75,345.89,811,8190,15,252,1281.51,56.6,Monday,14,0
SRV-026,12-01-2026 14:30,Web,Linux,78.78,60.69,53.01,69.51,2014.06,1504.47,15.89,315.5,1130,10442,11,336,697.49,65.62,Monday,14,0
SRV-032,12-01-2026 14:30,API,Windows Server,78.72,77.89,39.0,86.96,2113.93,1637.2,29.92,385.64,1136,10670,17,273,796.88,57.38,Monday,14,0
SRV-034,12-01-2026 15:00,Database,Linux,89.73,83.86,55.99,96.4,2143.49,1609.47,39.5,344.98,1148,11216,14,279,888.77,61.73,Monday,15,0
SRV-071,12-01-2026 16:00,Web,Linux,87.92,72.15,48.25,78.27,2109.44,1558.97,21.88,393.63,755,10421,15,360,1282.19,66.9,Monday,16,0
SRV-023,12-01-2026 17:00,API,Linux,64.99,76.38,41.08,90.1,2031.98,1591.41,23.92,284.42,1058,10437,12,204,266.44,59.84,Monday,17,0
SRV-045,12-01-2026 17:00,File,Linux,54.86,61.44,49.96,60.18,1504.63,1174.12,24.94,313.51,738,8120,13,199,1139.54,53.52,Monday,17,0
SRV-035,12-01-2026 17:30,Database,Linux,80.52,73.34,52.63,51.34,2052.83,1638.69,32.54,367.85,1130,10897,5,287,809.82,56.42,Monday,17,0
SRV-006,12-01-2026 19:00,API,Windows Server,45.65,68.72,64.24,53.23,1431.51,1021.69,26.52,215.17,869,7255,7,220,366.94,57.42,Monday,19,0
SRV-028,12-01-2026 19:00,Web,Linux,81.71,60.01,61.69,66.81,1320.15,1036.65,30.79,304.64,818,7066,14,277,899.93,64.11,Monday,19,0
SRV-031,12-01-2026 19:30,Application,Linux,47.41,49.08,57.48,49.08,1277.74,1029.44,22.49,294.35,691,6848,3,178,964.4,47.26,Monday,19,0
SRV-005,12-01-2026 21:30,Web,Windows Server,56.66,52.98,59.27,59.29,1429.46,1121.75,23.81,266.64,438,6947,5,272,668.53,53.61,Monday,21,0
